year,party_abbreviation,ac_name,matched_ac_name,dist_name,cand_name,total_valid_votes,position
1998,BJP,NONGSHKEN,N/A,"SHILLONG, DC",S. TIPSNGI LASO,362,4
1998,IND,RONGRAM,N/A,"TURA, DC",SALMAN SANGMA,1080,6
1998,INC,RESUBELPARA,Resubelpara,NORTH GARO HILLS,SALSENG C. MARAK,6526,1
1998,IND,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,SAMARENDRA A.SANGMA,28,11
1998,UDP,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",SANBOR SWELL LYNGDOH,4746,1
1998,IND,MENDIPATHAR,Mendipathar,NORTH GARO HILLS,SANTOSH RAVA,3046,3
1998,RJD,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",SATAW TYNSONG,81,4
1998,UDP,KHERAPARA,N/A,"TURA, DC",SAVIOUR D. SHIRA,279,5
1998,UDP,RAJABALA,Rajabala,WEST GARO HILLS,SAYEEDULLAH NONGRUM,6491,2
1998,IND,DALAMGIRI,N/A,"TURA, DC",SEMFORD B. SANGMA,4062,2
1998,UDP,BAGHMARA,Baghmara,SOUTH GARO HILLS,SENGRAN M. SANGMA,5744,2
1998,BJP,NONGKREM,Nongkrem,EAST KHASI HILLS,SEPHRIN KHONGLAM,131,12
1998,UDP,DALAMGIRI,N/A,"TURA, DC",SEPTEN MARAK,825,4
1998,IND,RONGCHUGIRI,N/A,"TURA, DC",SHERJEE M. SANGMA,2839,2
1998,INC,Sutnga Shangpung,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",SHITLANG PALE,5452,2
1998,PDM,SOHRA,Sohra,EAST KHASI HILLS,SIMIL GURY KHARHUJON (W),2051,3
1998,UDP,RYMBAI,N/A,"KHLIEHRIAT, SDO(C )",SIMON SIANGSHAI,9287,1
1998,UDP,JOWAI,Jowai,WEST JAINTIA HILLS,SINGH MULIEH,8775,1
1998,IND,RAJABALA,Rajabala,WEST GARO HILLS,SISIR MARAK,1037,3
1998,IND,PHULBARI,N/A,WEST GARO HILLS,SOFIAR RAHMAN HAZARIKA,2055,6
1998,PDM,MYLLIEM,Mylliem,EAST KHASI HILLS,SOUNDER STRONG CAJEE,6815,2
1998,IND,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,SRINIWAS DUBEY,311,7
1998,UDP,MAIRANG,Mairang,WEST KHASI HILLS,SRINSHON ROY RYNTATHIANG,3699,3
1998,PDM,UMROI,Umroi,RI BHOI,STANLYWISS RYMBAI,5529,2
1998,RJD,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,STARFING JOVE LANGPEN PDAHKASIEJ,341,7
1998,INC,RONGJENG,Rongjeng,EAST GARO HILLS,SUJIT SANGMA,5483,1
1998,IND,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,SUMIS N. MARAK,2239,3
1998,HSPDP,LABAN,N/A,"SHILLONG, DC",SUNSHINE SOHTUN,68,9
1998,PDM,MAIRANG,Mairang,WEST KHASI HILLS,SURESH KHARMUTI,1301,4
1998,IND,DALU,Dalu,WEST GARO HILLS,TARANG A. SANGMA,2416,3
1998,IND,MAIRANG,Mairang,WEST KHASI HILLS,TARCISIOUS MAWLOT,169,6
1998,IND,NONGBAH WAHIAJER,N/A,"JOWAI, DC",TAW AIN PLAIN,1723,3
1998,BJP,LABAN,N/A,"SHILLONG, DC",THRANG HOK RANGAD,2925,1
1998,UDP,RESUBELPARA,Resubelpara,NORTH GARO HILLS,TIMOTHY SHIRA,6244,2
1998,INC,SONGSAK,Songsak,EAST GARO HILLS,TONSING N MARAK,4089,1
1998,INC,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",TONY CURTIS LYNGDOH,5240,1
1998,INC,NONGKREM,Nongkrem,EAST KHASI HILLS,TOURIST SYIEM,1735,4
1998,IND,RONGRENGGIRI,N/A,"WILLIAMNAGAR, DC",TRUEMAN R MARAK,789,4
1998,HSPDP,PARIONG,N/A,"NONGSTOIN, DC",TUBARLIN LYNGDOH NONGLAIT,6393,1
1998,UDP,MAWPREM,N/A,"SHILLONG, DC",TYNGSHAIN MAWLONG,422,3
1998,BJP,RAJABALA,Rajabala,WEST GARO HILLS,UTPOL ARENGH,546,5
1998,IND,NONGKREM,Nongkrem,EAST KHASI HILLS,VICTORY KHARSYNTIEW,412,9
1998,INC,SOHRA,Sohra,EAST KHASI HILLS,WALTER DAVID LYNGWI,3117,2
1998,HSPDP,RALIANG,Raliang,WEST JAINTIA HILLS,WANBAIT CHULET,4203,3
1998,PDM,LABAN,N/A,"SHILLONG, DC",WANBOKSTAR LYNGDOH,1135,3
1998,PDM,NONGSHKEN,N/A,"SHILLONG, DC",WELBORN MAWKHLIENG,497,3
1998,IND,TIKRIKILLA,Tikrikilla,"TURA, DC",WIDNALD D. MARAK,1379,4
1998,GNC,RONGCHUGIRI,N/A,"TURA, DC",WILLIAM CECIL R. MARAK,757,4
1998,HSPDP,NONGSPUNG,N/A,"SHILLONG, DC",WINSTONE SYIEMIONG,4699,3
1998,IND,DIENGLIENG,N/A,"SHILLONG, DC",WINSTONELY MARBANIANG,113,4
1998,INC,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",YOUNGSTENSHON TYNSONG,4026,2
1998,IND,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,ZENITH M. SANGMA,202,8
2003,BJP,PYNTHORUMKHRAH,Pynthorumkhrah,EAST KHASI HILLS,A. L. HEK,10798,1
2003,IND,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,ABDUS SALEH,4780,2
2003,NCP,PHULBARI,Phulbari,WEST GARO HILLS,ABU TAHER MONDAL,5612,3
2003,NCP,DALAMGIRI,N/A,"TURA, DC",ADMIRAL K. SANGMA,5627,1
2003,NCP,RANGSAKONA,Rangsakona,WEST GARO HILLS,ADOLF LU HITLER R. MARAK,5117,2
2003,BJP,RAJABALA,Rajabala,WEST GARO HILLS,AKHIL HAJONG,2386,3
2003,IND,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",ALEXANDER LYNGDOH,445,6
2003,INC,MAWLAI,Mawlai,EAST KHASI HILLS,AMANDA PATHAW (W),535,4
2003,BJP,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",AMIYA KR. HAJONG,3710,3
2003,NCP,SONGSAK,Songsak,EAST GARO HILLS,ANDERSON A. SANGMA,4467,3
2003,IND,JIRANG,Jirang,RI BHOI,ANDREW M. MARAK,395,8
2003,BJP,SONGSAK,Songsak,EAST GARO HILLS,ANILLA D SANGMA,302,4
2003,SP,PHULBARI,Phulbari,WEST GARO HILLS,ANOWAR ISLAM,245,5
2003,HSPDP,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",ANTHONY KHARBULI,204,6
2003,INC,LABAN,N/A,"SHILLONG, DC",ANTHONY LYNGDOH,2096,2
2003,BJP,PHULBARI,Phulbari,WEST GARO HILLS,APERSON G. MOMIN,5616,2
2003,IND,DALU,Dalu,WEST GARO HILLS,ARCHIBOLD A. SANGMA,1904,3
2003,IND,NONGKREM,Nongkrem,EAST KHASI HILLS,ARDENT MILLER BASAIAWMOIT,1346,5
2003,NCP,MAWPREM,N/A,"SHILLONG, DC",ARDHENDU CHOUDHURI,3979,1
2003,UDP,JIRANG,Jirang,RI BHOI,ARTIST RANEE,2687,2
2003,IND,RONGRAM,N/A,"TURA, DC",ARWISH MARAK,609,7
2003,NCP,RONGJENG,Rongjeng,EAST GARO HILLS,ASHUTOSH MARAK,3634,2
2003,INC,SELSELLA,Selsella,WEST GARO HILLS,ATUL C MARAK,2705,2
2003,MDP,JAIAW,N/A,"SHILLONG, DC",AUBREY H. SCOTT LYNGDOH,1347,3
2003,BJP,JIRANG,Jirang,RI BHOI,AUGUSTIN WAHLANG,294,9
2003,INC,DADENGGIRI,Dadenggre,"TURA, DC",AUGUSTINE D. MARAK,7625,2
2003,UDP,PHULBARI,Phulbari,WEST GARO HILLS,AYNAL HAQUE HAZARIKA,259,4
2003,UDP,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,B. BIRES NONGSIEJ,4903,1
2003,UDP,LAITUMKHRAH,N/A,"SHILLONG, DC",BARISTER MYRTHONG,1495,3
2003,KHNAM,NONGSPUNG,N/A,"SHILLONG, DC",BASHU S. MARBANIANG,183,6
2003,BJP,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",BASIL LAMIN,491,5
2003,NCP,RONGCHUGIRI,N/A,"TURA, DC",BECKSTER SANGMA,3170,1
2003,UDP,MENDIPATHAR,Mendipathar,NORTH GARO HILLS,BENINSTAND G. MOMIN,7756,1
2003,IND,CHOKPOT,Chokpot,SOUTH GARO HILLS,BESTERFIELD N. SANGMA,772,5
2003,IND,SELSELLA,Selsella,WEST GARO HILLS,BHUBANI HAJONG,612,7
2003,KHNAM,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,BIB EDWIN WANNIANG,1384,5
2003,IND,TURA,South-Tura,"TURA, DC",BILLYKID A. SANGMA,7171,1
2003,UDP,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",BINDO M. LANONG,2792,2
2003,BJP,RONGJENG,Rongjeng,EAST GARO HILLS,BINDU MOMIN,280,5
2003,BJP,MAWPREM,N/A,"SHILLONG, DC",BIR BAHADUR CHETRI,2466,3
2003,HSPDP,SHELLA,Shella,EAST KHASI HILLS,BISANLING DKHAR,227,5
2003,IND,LABAN,N/A,"SHILLONG, DC",BISWAJIT BARUA,294,4
2003,INC,MAIRANG,Mairang,WEST KHASI HILLS,BOLDNESS L.NONGUM,5594,1
2003,NCP,KHERAPARA,N/A,"TURA, DC",BRENING A SANGMA,5418,1
2003,HSPDP,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,BRESTERWEL NONGSIEJ,2799,3
2003,HSPDP,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",CAMBELL KHARSATI,1475,5
2003,NCP,WAR JAINTIA,N/A,"JOWAI, DC",CAMILLUS ALBERT LAMIN,3438,3
2003,UDP,LABAN,N/A,"SHILLONG, DC",CARLAND M. NONGLAIT,144,5
2003,IND,NONGKREM,Nongkrem,EAST KHASI HILLS,CARMELSTONE SOHTUN,728,9
2003,IND,KHARKUTTA,Kharkutta,EAST GARO HILLS,CARY MARAK,990,5
2003,INC,BAJENGDOBA,Bajengdoba,NORTH GARO HILLS,CHAMBERLINE B. MARAK,5923,2
2003,IND,RONGCHUGIRI,N/A,"TURA, DC",CHANANG K MARAK,2891,2
2003,UDP,DIENGLIENG,N/A,"SHILLONG, DC",CHANDRA L. NONGBRI,2409,3
2003,INC,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",CHARLES PYNGROPE,4388,1
2003,IND,RONGRAM,N/A,"TURA, DC",CHEYPA MARAK,225,10
2003,NCP,RAJABALA,Rajabala,WEST GARO HILLS,CLEMENT MARAK,6911,2
2003,GNC,CHOKPOT,Chokpot,SOUTH GARO HILLS,CLIFFORD MARAK,3068,2
2003,HSPDP,JIRANG,Jirang,RI BHOI,COMFORT DOLOI,204,10
2003,UDP,NONGPOH,Nongpoh,RI BHOI,CONSTANTINE LYNGDOH,6100,2
2003,UDP,SELSELLA,Selsella,WEST GARO HILLS,CREBILSON MARAK,1186,4
2003,NCP,RONGRAM,N/A,"TURA, DC",CRINATHSON A.SANGMA,3184,2
2003,NCP,SELSELLA,Selsella,WEST GARO HILLS,CYPRIAN R. SANGMA,2875,1
2003,BJP,NONGSTOIN,Nongstoin,WEST KHASI HILLS,D. DIDIMUS SOHPHOH,293,7
2003,INC,NONGPOH,Nongpoh,RI BHOI,D.D.LAPANG,7808,1
2003,MDP,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,D. PLASLANDING IANGJUH,5467,1
2003,UDP,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",DAVID KHARSATI,1612,4
2003,HSPDP,NONGKREM,Nongkrem,EAST KHASI HILLS,DAWINGSON KHARKONGOR,152,10
2003,INC,RONGRENGGIRI,N/A,"WILLIAMNAGAR, DC",DEBORAH C MARAK,7533,1
2003,KFDP,NONGKREM,Nongkrem,EAST KHASI HILLS,DENTIST MOHON ROY KHARBANGAR,35,11
2003,MDP,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,DHABAL CHANDRA BARMAN,592,5
2003,INC,MAWPREM,N/A,"SHILLONG, DC",DHRUBANATH JOSHI,2822,2
2003,KFDP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",DOMINIC ROBLIN NONGKYNRIH,1857,3
2003,UDP,SHELLA,Shella,EAST KHASI HILLS,DONKUPAR ROY,3145,1
2003,MDP,NARTIANG,Nartiang,WEST JAINTIA HILLS,DRAISON KHARSHIING,4975,1
2003,NCP,SUTNGA SHANGPUNG,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",E C BONIFACE BAMON,1500,4
2003,BJP,NONGPOH,Nongpoh,RI BHOI,E. G. KHONGJOH,691,3
2003,IND,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,E. WALLENCE BASTERFIELD JYRWA,1030,3
2003,UDP,UMROI,Umroi,RI BHOI,E.K.MAWLONG,7259,2
2003,NCP,NONGKREM,Nongkrem,EAST KHASI HILLS,EDARSTAR LYNGDOH NONGBRI,1184,8
2003,NCP,DADENGGIRI,Dadenggre,"TURA, DC",EDMUND K SANGMA,7948,1
2003,INC,NONGBAH WAHIAJER,N/A,"JOWAI, DC",EDMUND SPEAKERSON LYNGDOH,7886,2
2003,PDM,NONGKREM,Nongkrem,EAST KHASI HILLS,ELSTON ROY KHARKONGOR,1306,6
2003,NCP,KHARKUTTA,Kharkutta,EAST GARO HILLS,ELSTONE D MARAK,6568,1
2003,MDP,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,ENBIN K. RASWAI,2479,4
2003,BJP,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,ENDRO IAWPHNIAW,169,7
2003,IND,KHERAPARA,N/A,"TURA, DC",ENISON M. MARAK,2713,3
2003,NCP,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",ERIL SANGMA,4941,2
2003,UDP,NONGSTOIN,Nongstoin,WEST KHASI HILLS,EVERALD D. NONGSIANG,1630,4
2003,KFDP,NONGSPUNG,N/A,"SHILLONG, DC",FIRSTARWELL MARBANIANG,181,7
2003,HSPDP,SOHRA,Sohra,EAST KHASI HILLS,FLINDER ANDERSON KHONGLAM,4093,1
2003,PDM,MAWLAI,Mawlai,EAST KHASI HILLS,FOUNDER STRONG CAJEE,6249,2
2003,INC,NONGSTOIN,Nongstoin,WEST KHASI HILLS,FRANCIS K. MAWLOT,7001,2
2003,IND,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",FRANCIS PONDIT R. SANGMA,5114,1
2003,INC,MENDIPATHAR,Mendipathar,NORTH GARO HILLS,FRANKENSTEIN MOMIN,6791,2
2003,INC,MAWKHAR,N/A,"SHILLONG, DC",FRIDAY LYNGDOH,3568,1
2003,HSPDP,MAIRANG,Mairang,WEST KHASI HILLS,FULLER LYNGDOH MAWNAI,4796,2
2003,INC,SHELLA,Shella,EAST KHASI HILLS,G. GRANDERSON SYIEMLIEH,2172,3
2003,KHNAM,WAR JAINTIA,N/A,"JOWAI, DC",G. W. POHTI,236,5
2003,KHNAM,NONGSHKEN,N/A,"SHILLONG, DC",GANOLD STONE MASSAR,3182,2
2003,MDP,RALIANG,Raliang,WEST JAINTIA HILLS,GILBERT STEN,3971,3
2003,UDP,RANGSAKONA,Rangsakona,WEST GARO HILLS,GLAXTONE MARAK,1115,3
2003,IND,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,GOLAM MOSTAFA,903,4
2003,INC,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,GOPAL STONE HYNNIEWTA,4707,2
2003,NCP,SALMANPARA,Salmanpara,SOUTH WEST GARO HILLS,GOPINATH SANGMA,6341,1
2003,IND,CHOKPOT,Chokpot,SOUTH GARO HILLS,GREATERSON CH. MARAK,1226,4
2003,INC,DIENGLIENG,N/A,"SHILLONG, DC",GROSWELL MYLLIEMNGAP,1445,4
2003,NCP,LABAN,N/A,"SHILLONG, DC",H. AIONTIS ROY KHARPHULI,824,3
2003,UDP,NARTIANG,Nartiang,WEST JAINTIA HILLS,H. BRITAINWAR DAN,4640,2
2003,HSPDP,SOHIONG,Sohiong,EAST KHASI HILLS,H. BROSTARWELL LYNGDOH,259,4
2003,INC,SOHIONG,Sohiong,EAST KHASI HILLS,H. DONKUPAR R. LYNGDOH,9518,1
2003,IND,RONGRAM,N/A,"TURA, DC",H.JIMMY M.MOMIN,2293,3
2003,INC,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",H. LEDISHON NONGSIANG,4254,2
2003,HSPDP,WAR JAINTIA,N/A,"JOWAI, DC",H. MARINA DKHAR (W),474,4
2003,UDP,NONGKREM,Nongkrem,EAST KHASI HILLS,H. S. SHYLLA,2847,2
2003,HSPDP,NARTIANG,Nartiang,WEST JAINTIA HILLS,HALLELSTAR LYNGDOH,1291,5
2003,UDP,MAWKHAR,N/A,"SHILLONG, DC",HARDINGE L. MASSAR,732,3
2003,UDP,SONGSAK,Songsak,EAST GARO HILLS,HELSTONE N. MARAK,4875,1
2003,BJP,DADENGGIRI,Dadenggre,"TURA, DC",HEMRITH MARAK,913,4
2003,GNC,RONGRAM,N/A,"TURA, DC",HENISHING A. SANGMA,329,9
2003,INC,NARTIANG,Nartiang,WEST JAINTIA HILLS,HENRY LAMIN,3541,4
2003,NCP,NARTIANG,Nartiang,WEST JAINTIA HILLS,HILARIUS DKHAR,3559,3
2003,MDP,NONGKREM,Nongkrem,EAST KHASI HILLS,HILARIUS WARBAH,1216,7
2003,HSPDP,NONGSTOIN,Nongstoin,WEST KHASI HILLS,HOPINGSTONE LYNGDOH,7495,1
2003,HSPDP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",HOREN NONGSTENG,643,7
2003,KHNAM,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,I.ROCKFELLER RANGDKHEW,1001,4
2003,IND,TURA,South-Tura,"TURA, DC",INDRAJIT A. SANGMA,493,7
2003,INC,DALAMGIRI,N/A,"TURA, DC",IRA MARAK,4017,2
2003,BJP,SELSELLA,Selsella,WEST GARO HILLS,IRENSING A. SANGMA,1059,6
2003,INC,PARIONG,N/A,"NONGSTOIN, DC",IRIN LYNGDOH,4427,1
2003,BJP,SALMANPARA,Salmanpara,SOUTH WEST GARO HILLS,ISMAIL AGITOK SANGMA,878,4
2003,BJP,RONGRENGGIRI,N/A,"WILLIAMNAGAR, DC",ISMAIL R. MARAK,374,4
2003,INC,JIRANG,Jirang,RI BHOI,J. DRINGWELL RYMBAI,3888,1
2003,MDP,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",J. G. RYNNIAW,1866,4
2003,IND,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",J. ULYSSES NONGRUM,4161,2
2003,UDP,RAJABALA,Rajabala,WEST GARO HILLS,JAFFAR KHARKONGOR,165,5
2003,KHNAM,MAWKHAR,N/A,"SHILLONG, DC",JAMES MARVIN PARIAT,1150,2
2003,NCP,MAWHATI,Mawhati,RI BHOI,JERIN SYIEM,3770,3
2003,KHNAM,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",JESTERFIELD KHONGWIR,591,8
2003,INC,CHOKPOT,Chokpot,SOUTH GARO HILLS,JIPSON R. MARAK,2546,3
2003,UDP,RONGRAM,N/A,"TURA, DC",JOGEN A. SANGMA,105,11
2003,GNC,BAJENGDOBA,Bajengdoba,NORTH GARO HILLS,JOHINDRO MOMIN,567,4
2003,UDP,NONGSPUNG,N/A,"SHILLONG, DC",JOHN ANTHONY LYNGDOH,7037,1
2003,IND,TURA,South-Tura,"TURA, DC",JOHN LESLEE K SANGMA,5394,2
2003,NCP,BAJENGDOBA,Bajengdoba,NORTH GARO HILLS,JOHN MANNER MARAK,7756,1
2003,KHNAM,MYLLIEM,Mylliem,EAST KHASI HILLS,JOHN NEWMAN PURI,597,5
2003,IND,TURA,South-Tura,"TURA, DC",JOHN S. D. SHIRA,3370,3
2003,INC,WAR JAINTIA,N/A,"JOWAI, DC",JOHNDENG POHRMEN,5991,2
2003,UDP,DADENGGIRI,Dadenggre,"TURA, DC",JOVA MARAK,345,5
2003,INC,TURA,South-Tura,"TURA, DC",JOYLANCE MOMIN,2175,5
2003,NCP,JIRANG,Jirang,RI BHOI,JRIANGSING PHANBUH,1661,4
2003,HSPDP,NONGBAH WAHIAJER,N/A,"JOWAI, DC",JYLLIEW ROY LAMIN,158,4
2003,SAP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",K. LALHLUNA,113,11
2003,HSPDP,NONGPOH,Nongpoh,RI BHOI,K. N. ROBERTS,670,4
2003,INC,TIKRIKILLA,Tikrikilla,"TURA, DC",KAPIN CH. BORO,3767,2
2003,INC,PYNTHORUMKHRAH,Pynthorumkhrah,EAST KHASI HILLS,KAUSHIK RN. BHATTACHARJEE,1000,3
2003,IND,RONGRAM,N/A,"TURA, DC",KENDURA K. SANGMA,972,6
2003,INC,KHERAPARA,N/A,"TURA, DC",KENETHSON R. SANGMA,2714,2
2003,INC,NONGSHKEN,N/A,"SHILLONG, DC",KHAN KHONG DKHAR,4235,1
2003,NCP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",KHLUR SING LYNGDOH,769,6
2003,UDP,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",KHRANGLIN LYNGKHOI,3514,3
2003,CPI,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,KHRAWBOK MAWLEIN,74,8
2003,NCP,SOHRA,Sohra,EAST KHASI HILLS,KODIN NONGRUM,153,5
2003,BJP,PARIONG,N/A,"NONGSTOIN, DC",KOMLIN LAWRINIANG,821,5
2003,IND,SHELLA,Shella,EAST KHASI HILLS,KONDRO K. KSANLAM,1046,4
2003,NCP,TURA,South-Tura,"TURA, DC",KULERT CHERAN MOMIN,3304,4
2003,NCP,PARIONG,N/A,"NONGSTOIN, DC",KWENTAL RYNGAD,282,7
2003,UDP,NONGBAH WAHIAJER,N/A,"JOWAI, DC",KYRMEN SUSNGI,9667,1
2003,PDM,RANGSAKONA,Rangsakona,WEST GARO HILLS,LABINDRO MARAK,691,4
2003,NCP,NONGBAH WAHIAJER,N/A,"JOWAI, DC",LAITSING SHILLA,245,3
2003,KHNAM,NONGKREM,Nongkrem,EAST KHASI HILLS,LAMBOR MALNGIANG,2929,1
2003,KFDP,DIENGLIENG,N/A,"SHILLONG, DC",LAMPHRANG E. LYNGDOH,405,5
2003,HSPDP,MYLLIEM,Mylliem,EAST KHASI HILLS,LARISHA KURKALANG,1304,4
2003,PDM,TIKRIKILLA,Tikrikilla,"TURA, DC",LIMISON D. SANGMA,3738,3
2003,NCP,SOHIONG,Sohiong,EAST KHASI HILLS,LOSTERFIELD KHARBUKI,202,5
2003,NCP,BAGHMARA,Baghmara,SOUTH GARO HILLS,LOTSING SANGMA,6055,2
2003,UDP,KHARKUTTA,Kharkutta,EAST GARO HILLS,LUDERBURG CH. MOMIN,2009,4
2003,PDM,RONGRAM,N/A,"TURA, DC",LUDWIG ERHERD SANGMA,342,8
2003,KHNAM,PARIONG,N/A,"NONGSTOIN, DC",MANHUN THABAH,1157,3
2003,INC,PHULBARI,Phulbari,WEST GARO HILLS,MANIRUL ISLAM SARKAR,7170,1
2003,UDP,PARIONG,N/A,"NONGSTOIN, DC",MANSTANRY KHARSYNTIEW,909,4
2003,NCP,RONGRENGGIRI,N/A,"WILLIAMNAGAR, DC",MARCUISE N MARAK,7472,2
2003,HSPDP,JAIAW,N/A,"SHILLONG, DC",MARTAMLIN PYRBOT,2283,2
2003,INC,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",MARTIN M. DANGGO,5509,1
2003,MDP,DIENGLIENG,N/A,"SHILLONG, DC",MARTLE N. MUKHIM,5238,1
2003,NCP,CHOKPOT,Chokpot,SOUTH GARO HILLS,MASONSING SANGMA,5122,1
2003,UDP,JAIAW,N/A,"SHILLONG, DC",MAYA RANI KYNDIAH,234,5
2003,NCP,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",MAYSALIN WAR,1613,5
2003,KHNAM,SOHIONG,Sohiong,EAST KHASI HILLS,MEBANSON LYNDEM,695,3
2003,IND,SALMANPARA,Salmanpara,SOUTH WEST GARO HILLS,MECKENSON MARAK,353,5
2003,NCP,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,MESTONNATH KHARCHANDY,506,6
2003,IND,RONGRAM,N/A,"TURA, DC",METHRONA MARAK,1534,4
2003,MDP,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",MICHEAL KHARPURI,66,7
2003,UDP,RALIANG,Raliang,WEST JAINTIA HILLS,MIHSALAN SUCHIANG,6336,1
2003,NCP,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",MIQUEL BADWAR,673,4
2003,IND,NONGSHKEN,N/A,"SHILLONG, DC",MONARCH SHABONG,1858,3
2003,IND,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",MONENDRO AGITOK,1110,4
2003,IND,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",MONENDRO MARAK,203,6
2003,NCP,TIKRIKILLA,Tikrikilla,"TURA, DC",MONINDRO RABHA,4436,1
2003,BJP,MAWKHAR,N/A,"SHILLONG, DC",MOON PYRBOT,369,4
2003,MDP,NONGSTOIN,Nongstoin,WEST KHASI HILLS,MORNINGSTAR TYMPUIN,1285,5
2003,IND,SELSELLA,Selsella,WEST GARO HILLS,MOSES SANGMA,1644,3
2003,UDP,TIKRIKILLA,Tikrikilla,"TURA, DC",MRINAL MARAK,2009,4
2003,INC,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,MUKUL DAS,199,6
2003,INC,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",MUKUL SANGMA,7080,1
2003,KHNAM,MAWHATI,Mawhati,RI BHOI,MURMANIK SYIEM,1082,4
2003,UDP,NONGSHKEN,N/A,"SHILLONG, DC",N.BELIRIS KHARDUIA,1783,4
2003,INC,RYMBAI,N/A,"KHLIEHRIAT, SDO(C )",NEHLANG LYNGDOH,12224,1
2003,NCP,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,NIDHURAM HAJONG,6479,1
2003,UDP,SALMANPARA,Salmanpara,SOUTH WEST GARO HILLS,NIMARSON MOMIN,5498,2
2003,IND,JIRANG,Jirang,RI BHOI,NIRJO MARAK,1519,5
2003,IND,SOHIONG,Sohiong,EAST KHASI HILLS,NIT SHABONG,121,6
2003,BJP,DALU,Dalu,WEST GARO HILLS,NITYA NARAYAN SIMCHANG,3492,2
2003,NCP,NONGSTOIN,Nongstoin,WEST KHASI HILLS,NONDI DIENGNGAN,1935,3
2003,IND,JOWAI,Jowai,WEST JAINTIA HILLS,NOREN TALANG,78,5
2003,IND,RYMBAI,N/A,"KHLIEHRIAT, SDO(C )",OBIL KYNDAIT,7972,2
2003,UDP,SUTNGA SHANGPUNG,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",OLIVERNEAT SHYRMANG,5722,2
2003,IND,KHARKUTTA,Kharkutta,EAST GARO HILLS,OMILLO K SANGMA,3034,3
2003,NCP,PYNTHORUMKHRAH,Pynthorumkhrah,EAST KHASI HILLS,ONWARD L. NONGTDU,3639,2
2003,IND,JIRANG,Jirang,RI BHOI,ORAL SYNGKLI,2132,3
2003,INC,MYLLIEM,Mylliem,EAST KHASI HILLS,ORIS SYIEM MYRIAW,3083,2
